amount,hour,day_of_week,merchant_category,is_fraud
3.59,17,6,retail,0
127.75,5,4,restaurant,0
9.15,5,4,grocery,0
10.94,12,4,retail,0
5.07,7,0,grocery,0
65.64,19,0,restaurant,0
62.03,3,2,grocery,0
110.34,1,5,online,0
36.14,2,2,retail,0
25.74,19,3,restaurant,0
4.4,1,6,restaurant,0
43.91,14,2,grocery,0
11.19,2,2,grocery,0
26.42,10,0,restaurant,0
4.82,1,5,online,0
217.89,14,1,restaurant,0
3.91,9,5,grocery,0
19.1,4,2,online,0
171.56,8,6,retail,0
12.7,12,2,grocery,0
38.15,0,5,restaurant,0
152.03,1,0,retail,0
43.69,4,5,restaurant,0
93.91,12,0,grocery,0
25.52,9,2,restaurant,0
10.19,15,5,restaurant,0
4.17,9,4,restaurant,0
13.73,5,6,grocery,0
31.62,11,6,travel,0
178.45,15,1,travel,0
64.14,4,3,retail,0
53.12,15,4,restaurant,0
35.76,7,3,grocery,0
153.02,3,6,grocery,0
19.91,12,5,restaurant,0
303.61,8,6,restaurant,0
44.68,23,6,restaurant,0
42.28,14,4,grocery,0
218.77,21,3,retail,0
20.43,8,6,retail,0
100.18,13,3,online,0
5.05,16,4,retail,0
152.46,13,0,online,0
456.25,10,5,retail,0
32.97,2,1,retail,0
18.13,16,3,grocery,0
49.05,8,3,retail,0
30.61,13,0,online,0
83.11,16,0,online,0
12.1,2,3,retail,0
15.28,0,3,grocery,0
46.8,22,5,retail,0
53.63,12,0,grocery,0
27.38,21,0,restaurant,0
118.37,2,5,restaurant,0
155.21,4,1,retail,0
5.19,2,1,online,0
34.59,18,6,grocery,0
159.39,13,2,retail,0
56.59,17,5,grocery,0
197.28,14,2,restaurant,0
23.71,5,5,retail,0
21.47,3,6,grocery,0
21.8,9,0,grocery,0
31.72,23,2,restaurant,0
70.51,23,6,online,0
12.04,7,6,restaurant,0
95.94,1,2,online,0
93.85,4,1,restaurant,0
13.9,11,3,grocery,0
155.42,1,2,retail,0
9.54,4,4,online,0
12.62,1,1,travel,1
6.41,5,3,retail,0
71.81,1,0,restaurant,0
14.39,4,2,restaurant,0
952.58,2,4,online,1
24.36,5,4,retail,0
3.56,12,4,grocery,0
121.84,22,2,online,0
7.11,7,5,grocery,0
13.86,13,4,online,0
7.76,4,1,grocery,0
81.01,12,1,restaurant,0
62.51,15,0,retail,0
99.81,1,0,restaurant,0
1.82,20,2,restaurant,0
161.23,13,5,online,0
18.44,6,0,travel,0
141.32,16,1,restaurant,0
433.24,2,3,restaurant,0
183.54,17,0,online,0
93.61,8,2,grocery,0
42.87,8,1,grocery,0
152.21,22,0,online,0
43.34,18,6,grocery,0
32.04,23,5,grocery,0
26.49,14,0,retail,0
209.42,12,3,restaurant,0
0.9,3,2,retail,0
18.79,21,3,grocery,0
14.28,3,1,retail,0
20.24,6,2,retail,0
194.0,11,0,grocery,0
31.94,20,3,grocery,0
96.82,11,2,restaurant,0
321.97,2,2,retail,0
179.86,3,3,grocery,0
6.01,0,1,restaurant,0
35.87,12,1,restaurant,0
97.59,13,2,restaurant,0
30.03,18,3,online,0
45.35,3,2,grocery,0
9.02,15,4,restaurant,0
623.65,4,2,online,0
126.65,11,3,retail,0
29.69,9,0,online,0
36.61,7,2,restaurant,0
19.01,13,3,grocery,0
302.05,9,2,restaurant,0
326.86,11,2,restaurant,0
57.72,6,1,grocery,0
17.46,6,6,retail,0
23.05,11,1,retail,0
38.58,2,6,grocery,0
37.63,10,5,restaurant,0
176.16,18,4,restaurant,0
740.76,2,5,travel,1
21.55,8,3,retail,0
24.95,14,6,grocery,0
59.49,21,1,restaurant,0
226.36,15,4,online,0
5.93,6,1,grocery,0
10.59,3,5,grocery,0
27.49,19,2,restaurant,0
22.65,5,1,online,0
6.9,16,0,grocery,0
16.78,20,3,retail,0
7.31,3,0,online,0
11.72,1,6,online,0
17.13,12,1,retail,0
21.75,9,6,grocery,0
55.26,10,4,retail,0
4.49,11,2,online,0
41.8,0,6,retail,0
2147.52,1,6,online,1
33.85,9,6,grocery,0
34.13,1,3,online,0
122.77,14,3,travel,0
71.69,14,4,restaurant,0
231.39,2,0,restaurant,0
78.1,17,5,online,0
21.66,9,3,retail,0
26.16,13,1,grocery,0
129.21,5,4,retail,0
27.96,0,5,restaurant,0
27.02,20,5,grocery,0
30.56,0,4,restaurant,0
4.62,15,4,online,0
34.85,12,3,retail,0
107.76,10,5,grocery,0
36.18,7,6,grocery,0
27.54,0,4,grocery,0
9.57,1,3,retail,0
270.18,1,2,online,1
195.93,13,6,restaurant,0
70.24,4,6,travel,0
134.71,7,2,grocery,0
51.0,13,0,restaurant,0
215.22,2,2,online,0
49.02,17,4,online,0
12.35,5,1,retail,0
2.24,19,2,retail,0
416.54,16,6,restaurant,0
136.97,13,5,travel,0
6.95,9,3,grocery,0
546.31,20,1,restaurant,0
2.5,1,2,restaurant,0
82.87,7,0,online,0
7.13,14,5,restaurant,0
54.11,21,2,online,0
55.53,11,3,grocery,0
18.69,19,4,grocery,0
38.02,14,3,grocery,0
93.17,11,3,grocery,0
2.71,21,2,travel,0
14.56,20,4,grocery,0
40.62,22,5,restaurant,0
34.13,15,1,retail,0
13.62,9,3,online,0
9.98,6,1,travel,0
315.47,13,0,restaurant,0
8.14,7,4,grocery,0
39.71,0,4,retail,0
14.59,23,2,grocery,0
23.58,10,5,grocery,0
7.44,1,2,restaurant,0
13.97,2,5,grocery,0
7.11,3,4,retail,0
11.89,9,2,grocery,0
21.22,10,4,retail,0
84.95,17,5,grocery,0
44.35,1,2,restaurant,0
19.68,23,2,retail,0
59.65,6,0,online,0
135.07,4,1,online,0
22.95,10,2,restaurant,0
15.35,20,4,retail,0
39.42,3,3,retail,0
74.24,12,6,online,0
41.39,14,0,retail,0
51.4,4,2,grocery,0
9.74,21,6,grocery,0
31.01,0,6,online,0
26.42,12,0,restaurant,0
13.32,14,2,retail,0
29.5,7,1,restaurant,0
21.25,1,4,online,0
42.49,10,4,grocery,0
5.68,12,6,grocery,0
999.26,3,4,online,1
14.09,8,0,restaurant,0
31.1,10,4,restaurant,0
198.05,11,4,grocery,0
166.8,11,6,retail,0
488.58,18,1,travel,0
161.52,0,2,grocery,0
300.45,13,1,grocery,0
56.59,3,5,travel,0
279.24,18,6,grocery,0
54.92,3,1,grocery,0
19.94,1,2,retail,0
58.89,0,1,retail,0
25.69,18,3,restaurant,0
73.6,3,6,grocery,0
35.78,1,4,online,0
170.72,16,3,grocery,0
46.0,15,1,restaurant,0
9.0,10,3,retail,0
76.6,2,6,online,1
31.0,2,3,retail,0
10.28,17,1,grocery,0
3085.38,1,1,online,1
12.31,2,0,retail,0
139.63,21,4,restaurant,0
35.15,16,3,restaurant,0
24.97,23,2,travel,0
7.5,11,6,travel,0
59.58,12,6,online,0
263.18,7,3,retail,0
16.23,5,4,grocery,0
59.76,0,5,retail,0
97.64,14,3,online,0
3.01,3,2,online,0
26.35,23,1,retail,0
52.0,0,2,retail,0
11.15,10,5,grocery,0
6.08,11,6,retail,0
55.22,7,4,restaurant,0
25.42,8,4,restaurant,0
12.35,1,2,online,0
74.18,13,0,grocery,0
41.06,2,1,restaurant,0
77.3,18,3,restaurant,0
8.12,8,6,retail,0
62.67,13,6,retail,0
9.4,12,2,grocery,0
154.03,0,2,online,0
7.02,3,0,grocery,0
3.4,1,4,retail,0
87.03,10,4,grocery,0
28.72,23,2,retail,0
25.49,4,1,grocery,0
20.29,9,6,online,0
7.06,8,3,grocery,0
59.24,2,2,grocery,0
25.27,14,0,online,0
1075.42,1,5,online,1
10.39,4,0,grocery,0
30.97,4,3,travel,0
45.97,10,1,grocery,0
34.86,4,2,retail,0
31.23,20,1,restaurant,0
31.91,7,0,grocery,0
23.84,22,4,grocery,0
107.72,11,2,retail,0
42.69,16,1,grocery,0
22.82,15,2,retail,0
69.11,6,3,restaurant,0
13.53,15,6,grocery,0
88.19,10,4,grocery,0
136.28,23,4,grocery,0
38.8,6,5,retail,0
167.2,6,5,grocery,0
19.34,15,5,online,0
9.13,18,4,retail,0
52.02,15,2,retail,0
214.89,2,4,travel,1
3.77,1,0,restaurant,0
65.89,14,0,grocery,0
79.78,12,1,travel,0
10.38,10,0,restaurant,0
105.81,8,3,online,0
28.5,8,4,online,0
40.08,21,6,retail,0
191.28,22,3,online,0
33.78,5,3,grocery,0
17.04,3,0,restaurant,0
42.99,3,4,retail,0
61.78,12,4,restaurant,0
22.45,15,1,online,0
32.99,20,5,online,0
18.21,4,5,grocery,0
445.04,15,3,restaurant,0
144.78,21,0,retail,0
15.77,10,6,grocery,0
115.25,21,6,grocery,0
14.5,1,2,grocery,0
49.03,7,6,retail,0
141.89,10,1,retail,0
24.37,10,4,grocery,0
32.8,13,1,retail,0
75.41,4,2,retail,0
18.74,12,2,retail,0
28.72,0,6,grocery,0
18.5,21,1,retail,0
8.99,23,0,retail,0
22.78,4,5,online,0
29.0,17,0,restaurant,0
2.69,4,2,online,0
0.94,16,6,retail,0
4.75,1,2,retail,0
31.82,18,1,grocery,0
57.1,4,6,restaurant,0
96.22,5,4,retail,0
16.95,14,3,grocery,0
287.75,14,1,online,0
119.36,23,6,online,0
68.97,0,5,grocery,0
30.69,3,6,grocery,0
109.39,8,2,retail,0
14.78,15,3,grocery,0
5.63,21,4,grocery,0
172.41,10,2,retail,0
26.55,1,2,restaurant,0
27.63,11,2,restaurant,0
168.11,13,5,grocery,0
20.44,22,3,retail,0
102.3,21,5,online,0
89.24,14,5,retail,0
40.66,14,0,restaurant,0
373.13,1,4,restaurant,0
8.85,3,4,grocery,0
7.77,16,3,grocery,0
16.61,3,5,grocery,0
65.37,15,2,grocery,0
116.68,21,6,restaurant,0
31.92,14,2,online,0
5.16,18,4,restaurant,0
21.35,3,4,grocery,0
2.87,6,1,restaurant,0
11.1,10,4,restaurant,0
2.83,15,6,restaurant,0
40.3,18,6,retail,0
31.47,2,6,retail,0
13.83,4,5,grocery,0
11.24,9,2,restaurant,0
8.91,18,5,restaurant,0
66.1,16,4,grocery,0
10.84,22,0,grocery,0
17.82,3,1,online,0
361.87,0,2,online,0
126.15,4,5,online,0
111.28,8,5,retail,0
6.22,8,4,retail,0
12.05,12,5,restaurant,0
11.02,10,0,retail,0
19.01,17,6,online,0
30.18,23,4,restaurant,0
63.26,5,5,retail,0
12.16,9,2,retail,0
95.85,14,4,grocery,0
78.69,8,1,grocery,0
63.82,12,1,retail,0
7.85,4,6,online,0
79.22,19,6,travel,0
24.84,13,0,retail,0
349.87,23,2,grocery,0
7.96,3,4,online,0
9.15,11,0,restaurant,0
20.71,13,4,retail,0
2002.14,0,2,online,1
523.01,9,6,online,0
17.46,15,5,grocery,0
55.83,3,2,grocery,0
39.46,14,5,retail,0
14.78,17,4,travel,0
33.67,11,3,restaurant,0
43.67,12,0,restaurant,0
81.97,11,3,restaurant,0
44.82,18,6,retail,0
4.0,9,3,restaurant,0
64.94,23,2,grocery,0
17.15,12,1,grocery,0
191.53,3,1,restaurant,0
30.93,7,3,restaurant,0
33.97,10,1,grocery,0
29.98,18,5,restaurant,0
55.31,12,3,restaurant,0
129.33,16,5,restaurant,0
74.75,18,2,grocery,0
73.87,2,4,grocery,0
145.55,14,2,restaurant,0
65.02,22,4,restaurant,0
20.94,23,0,grocery,0
622.76,1,2,retail,0
59.81,20,0,restaurant,0
18.25,9,4,grocery,0
18.04,23,2,retail,0
81.49,21,4,restaurant,0
57.73,13,0,online,0
116.64,22,2,restaurant,0
14.02,3,3,grocery,0
82.84,18,0,restaurant,0
61.51,23,5,retail,0
42.31,5,4,restaurant,0
22.85,12,5,grocery,0
3.13,18,1,retail,0
7.02,6,5,restaurant,0
58.54,3,1,restaurant,0
10.08,23,6,restaurant,0
17.23,0,4,online,0
6.77,14,3,retail,0
34.19,0,4,grocery,0
27.8,3,3,retail,0
145.97,8,1,online,0
691.1,8,2,online,0
46.94,13,4,grocery,0
70.48,1,3,online,0
25.43,17,0,restaurant,0
42.54,19,6,restaurant,0
13.92,15,4,grocery,0
64.46,4,1,online,0
15.58,10,0,restaurant,0
227.03,13,0,restaurant,0
71.49,21,3,grocery,0
9.13,16,4,travel,0
44.39,21,3,travel,0
13.25,3,6,retail,0
4.58,11,2,restaurant,0
9.94,20,3,retail,0
218.24,14,5,retail,0
21.68,9,2,restaurant,0
18.55,13,6,grocery,0
31.0,11,1,online,0
87.44,16,2,online,0
48.9,0,4,restaurant,0
62.36,9,5,grocery,0
24.71,22,0,restaurant,0
3.61,20,1,travel,0
34.23,8,5,retail,0
20.81,10,1,grocery,0
4.53,9,3,grocery,0
13.82,10,2,grocery,0
73.07,15,5,grocery,0
70.98,0,6,restaurant,0
27.13,15,5,restaurant,0
71.5,8,6,retail,0
47.55,14,3,restaurant,0
291.92,9,0,grocery,0
5.07,12,0,retail,0
22.55,15,4,grocery,0
45.11,14,0,online,0
44.04,22,3,grocery,0
8.21,0,5,retail,0
21.04,23,3,restaurant,0
45.05,2,1,online,0
16.41,12,1,restaurant,0
47.68,23,4,retail,0
54.45,13,6,grocery,0
4.78,6,3,retail,0
8.35,9,6,grocery,0
14.43,21,6,restaurant,0
81.49,19,4,online,0
107.24,2,1,retail,1
189.59,12,3,grocery,0
11.32,15,0,grocery,0
7.7,3,5,retail,0
2.47,16,5,retail,0
45.06,5,1,travel,0
182.68,4,3,grocery,0
73.12,8,1,restaurant,0
8.71,19,0,travel,0
13.38,6,5,retail,0
8.55,16,2,restaurant,0
45.81,8,6,retail,0
6.82,10,0,retail,0
51.51,2,2,grocery,0
65.77,14,3,online,0
257.72,3,6,restaurant,0
12.03,0,4,travel,0
26.43,7,4,grocery,0
397.54,21,0,travel,0
13.53,23,1,online,0
140.19,2,0,grocery,0
96.63,12,3,restaurant,0
22.8,16,6,online,0
52.43,10,5,grocery,0
24.92,11,5,online,0
15.34,3,1,retail,0
53.02,6,3,restaurant,0
66.57,11,5,grocery,0
19.58,16,6,restaurant,0
42.59,4,3,online,0
65.6,19,0,restaurant,0
7.66,9,0,online,0
17.66,1,3,grocery,0
89.09,9,4,grocery,0
31.31,20,6,online,0
31.73,2,2,restaurant,0
24.75,12,4,online,0
31.22,14,0,restaurant,0
60.08,17,5,restaurant,0
237.07,23,1,grocery,0
71.49,12,3,retail,0
4.02,20,1,restaurant,0
6.59,18,3,grocery,0
71.56,19,2,retail,0
15.32,16,1,retail,0
69.52,11,4,retail,0
22.67,0,6,retail,0
51.14,17,5,retail,0
16.7,12,1,grocery,0
4.69,2,3,grocery,0
128.72,6,5,retail,0
2.85,10,0,grocery,0
149.41,23,0,retail,0
2.01,20,4,retail,0
165.77,12,0,grocery,0
7.66,16,2,online,0
4.4,2,2,retail,0
45.74,6,1,retail,0
149.33,11,3,retail,0
124.64,5,5,restaurant,0
3.45,13,4,online,0
25.26,6,0,grocery,0
28.91,17,5,grocery,0
7.26,16,2,retail,0
641.0,7,6,restaurant,0
3.43,19,0,retail,0
15.56,14,2,retail,0
26.74,23,0,restaurant,0
277.92,0,0,retail,0
63.71,3,6,restaurant,0
34.25,22,0,grocery,0
42.21,6,6,retail,0
25.57,14,2,grocery,0
24.51,19,1,restaurant,0
52.53,23,2,grocery,0
23.94,9,1,online,0
51.29,0,1,grocery,0
29.44,4,0,retail,0
15.28,17,1,retail,0
28.09,3,3,grocery,0
9.87,17,0,grocery,0
3.23,4,6,restaurant,0
9.46,14,3,grocery,0
292.25,3,2,grocery,0
47.72,22,6,restaurant,0
42.83,14,4,grocery,0
414.99,21,5,grocery,0
9.42,20,4,restaurant,0
32.76,17,6,restaurant,0
250.9,18,5,restaurant,0
72.37,0,4,retail,0
17.73,4,2,online,0
25.31,4,6,retail,0
46.56,6,1,grocery,0
40.96,21,4,grocery,0
23.45,6,4,restaurant,0
4.23,16,1,retail,0
58.04,20,6,grocery,0
91.22,13,3,grocery,0
13.89,8,6,retail,0
3.24,16,5,retail,0
3.12,8,5,restaurant,0
30.77,6,2,grocery,0
11.48,14,4,retail,0
83.68,13,1,grocery,0
13.41,16,0,online,0
30.7,22,6,grocery,0
37.23,18,5,restaurant,0
28.2,15,0,grocery,0
83.53,10,3,retail,0
12.42,3,1,grocery,0
33.46,18,2,retail,0
72.52,16,2,retail,0
31.27,5,0,travel,0
4.6,12,2,grocery,0
36.76,1,4,online,0
185.37,13,1,grocery,0
181.42,8,0,grocery,0
32.17,11,4,restaurant,0
49.22,13,5,online,0
250.91,18,6,online,0
164.82,1,5,grocery,0
8.66,15,5,online,0
11.4,0,5,restaurant,0
20.04,12,1,travel,0
14.95,22,3,online,0
9.92,23,0,grocery,0
107.9,21,4,travel,0
92.59,12,5,online,0
72.52,13,2,restaurant,0
52.18,21,0,retail,0
2.77,20,4,restaurant,0
11.85,23,1,grocery,0
5.02,5,6,grocery,0
6.27,14,5,retail,0
27.34,5,2,travel,0
26.48,14,2,grocery,0
1.34,23,1,restaurant,0
11.27,14,2,grocery,0
43.93,12,2,online,0
164.98,0,2,retail,0
10.02,22,0,online,0
60.82,16,1,grocery,0
6.72,18,1,grocery,0
3.13,18,5,retail,0
134.75,21,3,travel,0
6.63,3,0,grocery,0
21.55,19,5,grocery,0
886.61,20,5,grocery,0
27.01,19,2,retail,0
57.59,8,4,grocery,0
82.02,5,6,online,0
36.74,19,2,restaurant,0
4.25,12,6,grocery,0
42.37,13,1,travel,0
2.0,23,1,restaurant,0
65.82,8,4,restaurant,0
184.47,16,0,retail,0
106.65,14,5,grocery,0
1.81,9,3,grocery,0
10.35,7,2,online,0
57.1,11,0,online,0
15.53,21,0,restaurant,0
61.0,15,0,grocery,0
13.72,11,5,grocery,0
69.96,9,6,restaurant,0
8.51,10,6,grocery,0
25.41,14,3,grocery,0
18.75,9,1,retail,0
94.91,21,1,grocery,0
39.45,9,0,online,0
12.58,15,2,travel,0
11.94,13,5,grocery,0
55.33,9,1,grocery,0
360.41,13,6,online,0
3.26,5,3,grocery,0
24.98,10,1,restaurant,0
85.34,2,2,online,0
179.29,2,3,retail,0
15.9,19,3,retail,0
130.77,20,3,grocery,0
141.16,23,0,online,0
19.67,22,5,restaurant,0
42.71,14,5,retail,0
71.02,10,2,restaurant,0
93.01,3,6,retail,0
125.34,18,4,restaurant,0
53.23,14,0,retail,0
31.66,23,1,restaurant,0
18.89,22,3,grocery,0
298.02,17,3,restaurant,0
143.89,4,6,online,1
62.04,14,4,grocery,0
50.33,21,2,retail,0
109.14,9,4,online,0
118.65,17,4,restaurant,0
8.81,15,1,online,0
73.59,5,6,online,0
95.03,23,0,retail,0
17.64,8,4,grocery,0
7.02,19,1,grocery,0
51.58,5,0,grocery,0
8.54,14,4,restaurant,0
30.42,20,6,restaurant,0
31.53,10,6,retail,0
19.69,13,4,grocery,0
13.78,7,4,online,0
11.87,12,6,travel,0
53.21,9,3,online,0
28.16,8,1,grocery,0
205.17,2,6,restaurant,0
138.37,18,6,restaurant,0
6.55,0,0,restaurant,0
10.54,4,1,restaurant,0
3.64,14,6,online,0
486.19,18,2,restaurant,0
36.2,12,1,retail,0
26.25,3,5,retail,0
22.26,13,4,retail,0
75.58,1,1,grocery,0
111.65,14,4,restaurant,0
3.42,9,0,grocery,0
27.15,14,0,retail,0
7.47,5,4,grocery,0
47.93,1,2,travel,0
12.77,17,1,online,0
65.11,1,4,retail,0
14.85,5,5,restaurant,0
37.4,21,0,retail,0
26.2,10,0,retail,0
75.82,21,3,online,0
12.92,5,3,restaurant,0
4.37,20,0,restaurant,0
72.12,9,1,restaurant,0
34.6,1,1,grocery,0
15.68,23,5,grocery,0
79.29,7,0,retail,0
65.1,7,0,online,0
89.44,8,0,retail,0
51.84,17,1,online,0
101.49,7,3,grocery,0
353.36,8,2,grocery,0
70.77,3,0,retail,0
14.44,11,4,retail,0
163.07,13,2,retail,0
14.28,21,0,grocery,0
659.37,5,6,grocery,0
59.39,6,0,retail,0
120.8,11,6,grocery,0
11.96,21,1,grocery,0
17.3,12,1,online,0
13.21,7,4,grocery,0
89.7,2,3,restaurant,0
253.64,9,1,grocery,0
2.14,14,3,retail,0
3.34,17,2,online,0
77.52,13,4,restaurant,0
50.37,3,0,restaurant,0
1.96,18,2,retail,0
13.62,12,1,restaurant,0
25.92,7,2,restaurant,0
42.35,23,6,retail,0
41.99,8,5,grocery,0
54.34,16,0,grocery,0
774.16,12,0,retail,0
7.73,21,0,grocery,0
50.44,2,0,restaurant,0
94.47,23,1,restaurant,0
174.53,2,0,online,0
26.01,5,4,restaurant,0
56.5,7,4,retail,0
40.22,2,4,online,0
75.67,8,4,grocery,0
33.23,10,2,retail,0
8.33,11,5,restaurant,0
48.8,16,6,grocery,0
3.66,13,3,restaurant,0
28.72,0,1,retail,0
59.27,12,6,grocery,0
84.23,6,0,online,0
27.58,11,5,retail,0
15.95,1,3,grocery,0
68.28,15,5,online,0
30.42,10,1,online,0
26.4,8,5,grocery,0
159.16,18,4,online,0
15.43,14,3,restaurant,0
9.12,11,0,restaurant,0
3.74,17,1,retail,0
56.72,14,0,retail,0
86.37,5,5,online,0
19.54,13,0,retail,0
4.44,15,3,retail,0
760.0,6,5,retail,0
144.62,19,4,retail,0
17.55,2,3,retail,0
27.99,0,0,restaurant,0
46.4,16,0,grocery,0
211.86,19,1,restaurant,0
9.79,3,2,retail,0
84.48,19,1,restaurant,0
114.5,2,6,grocery,0
28.76,21,4,travel,0
21.37,15,1,retail,0
90.54,3,6,travel,0
188.86,6,4,restaurant,0
9.65,11,5,online,0
36.96,4,3,grocery,0
48.52,12,5,restaurant,0
229.64,12,0,grocery,0
175.47,2,1,grocery,0
58.74,19,3,retail,0
4.11,16,4,retail,0
26.78,6,5,online,0
4.47,2,2,online,0
81.37,9,0,restaurant,0
17.12,21,2,restaurant,0
18.97,15,2,online,0
34.32,21,5,restaurant,0
205.59,9,3,restaurant,0
44.19,19,5,retail,0
41.26,17,6,grocery,0
93.83,15,3,travel,0
14.59,15,3,restaurant,0
14.27,0,5,retail,0
40.11,11,4,retail,0
24.84,14,1,retail,0
10.4,1,0,online,0
84.01,16,0,retail,0
18.39,7,5,retail,0
58.83,4,5,restaurant,0
18.62,9,4,retail,0
28.57,21,0,travel,0
61.74,15,3,travel,0
69.65,16,0,retail,0
159.29,19,5,travel,0
399.15,5,1,restaurant,0
90.94,0,6,retail,0
87.85,6,3,online,0
48.41,21,5,restaurant,0
35.78,7,0,grocery,0
20.61,22,2,retail,0
6.61,17,6,retail,0
49.58,23,3,online,0
21.66,22,1,restaurant,0
18.54,7,4,restaurant,0
41.41,9,5,restaurant,0
12.12,21,0,grocery,0
9.63,8,4,grocery,0
158.45,11,4,grocery,0
9.5,23,1,grocery,0
55.5,4,0,restaurant,0
13.97,17,0,restaurant,0
13.2,18,0,retail,0
15.19,3,4,retail,0
11.1,10,2,restaurant,0
154.56,19,6,grocery,0
1.97,1,3,travel,0
21.15,14,5,restaurant,0
261.36,5,2,retail,0
29.01,18,4,retail,0
157.47,17,6,grocery,0
186.13,16,5,restaurant,0
32.31,18,6,online,0
6.29,1,5,online,0
13.91,8,0,travel,0
124.09,4,0,restaurant,0
84.39,5,6,retail,0
204.98,15,1,online,0
20.14,9,4,retail,0
4.95,9,1,grocery,0
47.71,18,2,retail,0
320.73,8,3,retail,0
26.87,8,0,restaurant,0
48.27,17,1,grocery,0
4.01,0,1,retail,0
21.53,12,2,restaurant,0
13.13,20,3,online,0
22.12,3,6,restaurant,0
100.04,10,1,grocery,0
56.83,1,5,restaurant,0
106.69,18,6,grocery,0
22.78,5,0,travel,1
7.99,8,4,online,0
16.35,4,3,retail,0
59.95,2,2,restaurant,0
18.69,2,2,grocery,0
15.65,18,0,online,0
24.34,17,0,retail,0
151.28,6,0,retail,0
402.38,22,4,retail,0
1.84,18,3,grocery,0
14.71,23,6,retail,0
13.43,15,6,grocery,0
25.61,8,0,restaurant,0
21.17,12,4,grocery,0
14.37,12,3,restaurant,0
20.47,1,5,online,0
22.98,8,0,restaurant,0
77.86,20,1,restaurant,0
49.79,12,3,grocery,0
192.81,6,2,restaurant,0
153.66,1,1,restaurant,0
15.94,20,1,restaurant,0
21.89,8,1,grocery,0
14.79,0,4,grocery,0
8.21,12,2,restaurant,0
12.32,2,5,online,0
15.31,16,6,grocery,0
29.66,10,3,grocery,0
132.91,16,6,grocery,0
14.91,0,1,restaurant,0
41.8,21,5,grocery,0
62.29,1,1,online,0
52.43,4,3,retail,0
12.58,0,2,restaurant,0
55.62,16,4,grocery,0
34.79,16,0,grocery,0
11.33,21,6,travel,0
23.68,3,4,grocery,0
63.03,2,3,grocery,0
25.56,22,0,grocery,0
51.35,15,5,restaurant,0
52.91,14,2,restaurant,0
33.53,4,5,online,0
21.55,19,4,grocery,0
139.16,8,0,retail,0
21.16,21,1,restaurant,0
23.24,18,3,restaurant,0
11.81,12,5,online,0
6.05,6,6,grocery,0
213.41,5,5,online,1
26.02,16,5,retail,0
126.46,0,5,online,0
81.1,16,0,grocery,0
51.29,23,5,retail,0
6.14,20,6,restaurant,0
141.02,10,2,online,0
4.35,12,1,retail,0
3.15,12,4,grocery,0
14.69,10,2,grocery,0
27.51,11,3,restaurant,0
19.02,2,2,grocery,0
64.49,9,0,retail,0
201.42,22,1,grocery,0
15.48,9,1,retail,0
18.08,9,5,retail,0
215.66,20,2,restaurant,0
29.51,20,6,restaurant,0
91.66,18,0,grocery,0
1.0,23,0,restaurant,0
18.06,23,2,restaurant,0
80.61,16,4,retail,0
7.12,11,6,retail,0
25.44,8,4,online,0
9.68,17,6,retail,0
131.0,23,4,retail,0
7.6,14,4,retail,0
2.49,10,1,grocery,0
14.95,19,5,restaurant,0
18.48,22,6,retail,0
79.25,8,6,online,0
130.06,21,1,online,0
88.35,9,6,online,0
185.53,5,1,online,0
64.44,5,6,grocery,0
9.2,18,2,retail,0
40.04,5,5,travel,0
20.87,20,1,restaurant,0
17.54,3,3,retail,0
567.88,4,4,online,1
1.42,22,2,retail,0
22.77,13,6,restaurant,0
485.67,5,0,online,0
6.47,20,6,retail,0
4.83,23,4,retail,0
423.83,3,0,online,1
7.24,17,3,grocery,0
20.16,2,4,grocery,0
82.91,18,2,grocery,0
56.41,21,4,retail,0
28.08,13,1,restaurant,0
26.94,11,6,travel,0
6.01,2,0,restaurant,0
38.3,12,5,restaurant,0
61.47,1,5,online,0
56.7,4,1,travel,0
18.75,2,3,travel,0
34.39,22,2,restaurant,0
4.76,12,3,retail,0
60.95,3,1,retail,0
13.88,16,4,grocery,0
26.76,15,0,retail,0
13.57,4,3,grocery,0
7.59,14,3,retail,0
42.18,23,1,online,1
22.52,3,6,online,0
7.4,4,0,retail,0
36.41,4,1,retail,0
73.0,6,4,retail,0
43.68,13,2,restaurant,0
104.92,21,1,grocery,0
33.06,20,4,grocery,0
1050.93,5,5,travel,1
44.03,20,3,retail,0
67.78,7,3,online,0
21.47,13,6,grocery,0
8.75,7,4,grocery,0
32.24,0,5,grocery,0
20.42,4,3,grocery,0
6.01,7,1,restaurant,0
16.45,9,1,restaurant,0
134.23,20,4,retail,0
15.17,5,4,online,0
3.98,10,2,online,0
2.64,22,3,restaurant,0
73.28,8,3,restaurant,0
30.64,17,5,retail,0
18.28,14,1,online,0
51.77,23,5,grocery,0
29.43,2,6,restaurant,0
39.64,20,6,retail,0
14.95,17,5,grocery,0
5.05,20,0,restaurant,0
86.27,1,3,grocery,0
332.95,10,2,grocery,0
32.83,14,6,grocery,0
87.27,5,6,restaurant,0
111.21,16,0,restaurant,0
10.24,23,3,grocery,0
22.55,10,2,grocery,0
53.78,1,1,retail,0
28.46,0,0,restaurant,0
29.42,13,2,online,0
22.21,21,0,grocery,0
18.65,14,4,travel,0
36.27,20,6,grocery,0
39.97,16,5,restaurant,0
4.82,18,1,online,0
26.74,12,1,grocery,0
24.94,7,0,restaurant,0
